timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750018176380,3,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-712,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,848,848,http://localhost:3001//character/,0,0,3
1750018176366,13,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-859,text,false,,2631,0,848,848,http://localhost:3001//characters,0,0,13
1750018176377,3,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-860,text,false,,2631,0,848,848,http://localhost:3001//characters,0,0,3
1750018176381,5,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-779,text,false,,2631,0,847,847,http://localhost:3001//characters,0,0,5
1750018176381,5,Create character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-830,text,false,,2631,0,847,847,http://localhost:3001//character,0,0,5
1750018176382,6,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-517,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,847,847,http://localhost:3001//character/,0,0,6
1750018176385,7,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-727,text,false,,2631,0,847,847,http://localhost:3001//characters,0,0,7
1750018176388,5,Get character by id,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-856,text,false,,2631,0,847,847,http://localhost:3001//character/,0,0,5
1750018176387,6,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-730,text,false,,2631,0,847,847,http://localhost:3001//characters,0,0,6
1750018176386,7,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-537,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,847,847,http://localhost:3001//character/,0,0,7
1750018176388,6,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-842,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,845,845,http://localhost:3001//character/,0,0,6
1750018175930,764,Get all characters,200,OK,Testing with localhost2 1-316,text,true,,2364,154,845,845,http://localhost:3001//characters,764,0,0
1750018176388,7,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-678,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,845,845,http://localhost:3001//character/,0,0,7
1750018176391,5,Change character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-807,text,false,,2631,0,844,844,http://localhost:3001//character/,0,0,5
1750018176040,657,Get all characters,200,OK,Testing with localhost2 1-278,text,true,,2364,154,844,844,http://localhost:3001//characters,657,0,0
1750018176394,3,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-826,text,false,,2631,0,844,844,http://localhost:3001//characters,0,0,3
1750018176391,6,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-743,text,false,,2631,0,844,844,http://localhost:3001//characters,0,0,6
1750018176094,606,Create character ,201,Created,Testing with localhost2 1-288,text,true,,278,249,844,844,http://localhost:3001//character,606,0,0
1750018176399,4,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-722,text,false,,2631,0,844,844,http://localhost:3001//characters,0,0,4
1750018176398,5,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-716,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,844,844,http://localhost:3001//character/,0,0,5
1750018176114,596,Create character ,201,Created,Testing with localhost2 1-305,text,true,,278,249,843,843,http://localhost:3001//character,595,0,0
1750018176401,5,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-785,text,false,,2631,0,843,843,http://localhost:3001//characters,0,0,5
1750018176405,6,Change character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-742,text,false,,2631,0,844,844,http://localhost:3001//character/,0,0,6
1750018176126,595,Create character ,201,Created,Testing with localhost2 1-223,text,true,,278,249,844,844,http://localhost:3001//character,595,0,0
1750018176133,590,Create character ,201,Created,Testing with localhost2 1-368,text,true,,278,249,844,844,http://localhost:3001//character,590,0,0
1750018176150,577,Create character ,201,Created,Testing with localhost2 1-90,text,true,,278,249,845,845,http://localhost:3001//character,577,0,0
1750018176411,5,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-800,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,5
1750018176158,573,Create character ,201,Created,Testing with localhost2 1-116,text,true,,278,249,845,845,http://localhost:3001//character,573,0,0
1750018176423,4,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-765,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,4
1750018176414,4,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-750,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,4
1750018176423,7,Get character by id,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-857,text,false,,2631,0,845,845,http://localhost:3001//character/,0,0,7
1750018176426,4,Change character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-813,text,false,,2631,0,845,845,http://localhost:3001//character/,0,0,4
1750018176424,3,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-822,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,3
1750018176424,9,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-745,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,9
1750018176415,5,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-818,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,4
1750018176424,7,Change character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-724,text,false,,2631,0,845,845,http://localhost:3001//character/,0,0,7
1750018176424,11,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-781,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,11
1750018176427,10,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-769,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,10
1750018176424,10,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-777,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,10
1750018176414,11,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-861,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,6
1750018176426,7,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-723,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,7
1750018176430,4,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-823,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,4
1750018176438,7,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-766,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,6
1750018176193,555,Create character ,201,Created,Testing with localhost2 1-127,text,true,,278,249,845,845,http://localhost:3001//character,555,0,0
1750018176439,10,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-758,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,10
1750018176226,523,Create character ,201,Created,Testing with localhost2 1-285,text,true,,278,249,845,845,http://localhost:3001//character,523,0,0
1750018176430,8,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-782,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,8
1750018176433,8,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-1,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,845,845,http://localhost:3001//character/,0,0,8
1750018176443,3,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-729,text,false,,2631,0,845,845,http://localhost:3001//characters,0,0,3
1750018172825,3931,Get all characters,200,OK,Testing with localhost2 1-492,text,true,,2676,154,845,845,http://localhost:3001//characters,3931,0,1
1750018176437,6,Change character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-726,text,false,,2631,0,844,844,http://localhost:3001//character/,0,0,6
1750018172826,3932,Get all characters,200,OK,Testing with localhost2 1-485,text,true,,2676,154,844,844,http://localhost:3001//characters,3932,0,1
1750018176439,4,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-736,text,false,,2631,0,844,844,http://localhost:3001//characters,0,0,4
1750018176442,5,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-798,text,false,,2631,0,844,844,http://localhost:3001//characters,0,0,4
1750018172826,3935,Get all characters,200,OK,Testing with localhost2 1-432,text,true,,2676,154,844,844,http://localhost:3001//characters,3935,0,1
1750018176436,9,Get character by id,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-836,text,false,,2631,0,844,844,http://localhost:3001//character/,0,0,9
1750018176436,5,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-775,text,false,,2631,0,844,844,http://localhost:3001//characters,0,0,5
1750018176448,5,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-804,text,false,,2631,0,844,844,http://localhost:3001//characters,0,0,5
1750018176444,4,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-843,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,844,844,http://localhost:3001//character/,0,0,4
1750018176448,7,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-817,text,false,,2631,0,844,844,http://localhost:3001//characters,0,0,7
1750018172826,3939,Get all characters,200,OK,Testing with localhost2 1-498,text,true,,2676,154,844,844,http://localhost:3001//characters,3939,0,1
1750018176438,5,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-96,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,844,844,http://localhost:3001//character/,0,0,5
1750018176447,4,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-692,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,844,844,http://localhost:3001//character/,0,0,4
1750018176457,7,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-762,text,false,,2631,0,843,843,http://localhost:3001//characters,0,0,7
1750018176464,4,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-734,text,false,,2631,0,843,843,http://localhost:3001//characters,0,0,4
1750018176458,4,Create character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-854,text,false,,2631,0,843,843,http://localhost:3001//character,0,0,4
1750018176458,4,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-128,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,843,843,http://localhost:3001//character/,0,0,4
1750018176451,4,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-48,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,843,843,http://localhost:3001//character/,0,0,4
1750018176456,6,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-714,text,false,,2631,0,842,842,http://localhost:3001//characters,0,0,6
1750018176450,4,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-771,text,false,,2631,0,840,840,http://localhost:3001//characters,0,0,4
1750018172827,3954,Get all characters,200,OK,Testing with localhost2 1-499,text,true,,2676,154,840,840,http://localhost:3001//characters,3954,0,1
1750018176279,505,Create character ,201,Created,Testing with localhost2 1-474,text,true,,278,249,840,840,http://localhost:3001//character,505,0,0
1750018176458,13,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-772,text,false,,2631,0,840,840,http://localhost:3001//characters,0,0,13
1750018176454,11,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-767,text,false,,2631,0,840,840,http://localhost:3001//characters,0,0,10
1750018176471,7,Delete character,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-709,text,false,"Test failed: text expected to contain /""status"":true/",2631,0,840,840,http://localhost:3001//character/,0,0,7
1750018176455,8,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-827,text,false,,2631,0,840,840,http://localhost:3001//characters,0,0,8
1750018176463,8,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-788,text,false,,2631,0,840,840,http://localhost:3001//characters,0,0,7
1750018176472,8,Get character by id,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-833,text,false,,2631,0,839,839,http://localhost:3001//character/,0,0,8
1750018176472,12,Change character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-725,text,false,,2631,0,839,839,http://localhost:3001//character/,0,0,12
1750018176472,6,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-839,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,6
1750018176469,10,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-802,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,10
1750018176466,11,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-819,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,11
1750018176464,21,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-837,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,21
1750018176480,6,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-783,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,6
1750018176477,9,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-812,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,9
1750018176482,6,Change character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-846,text,false,,2631,0,839,839,http://localhost:3001//character/,0,0,6
1750018176472,14,Change character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-794,text,false,,2631,0,839,839,http://localhost:3001//character/,0,0,14
1750018176477,11,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-776,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,10
1750018176477,12,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-806,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,11
1750018176480,6,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-739,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,6
1750018176489,5,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-793,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,5
1750018176487,7,Get character by id,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-835,text,false,,2631,0,839,839,http://localhost:3001//character/,0,0,7
1750018176490,11,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-735,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,10
1750018176491,7,Change character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-711,text,false,,2631,0,839,839,http://localhost:3001//character/,0,0,7
1750018176493,8,Create character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-829,text,false,,2631,0,839,839,http://localhost:3001//character,0,0,7
1750018176488,13,Create character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-831,text,false,,2631,0,839,839,http://localhost:3001//character,0,0,13
1750018176496,7,Get all characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-752,text,false,,2631,0,839,839,http://localhost:3001//characters,0,0,6
1750018176498,5,Change character ,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Testing with localhost2 1-770,text,false,,2631,0,839,839,http://localhost:3001//character/,0,0,5
